0.1,1.0732707442537486
0.1,0.6973900481605412
0.1,0.46669500786714474
0.1,1.019692343943855
0.1,0.3642367823749504
0.1,0.6976140533375883
0.1,0.43688292581959776
0.1,0.821479037198133
0.1,0.7676273458385133
0.1,0.6866791329117314
0.25,0.3718282857644004
0.25,0.9622843190577647
0.25,1.0217657323097502
0.25,0.9260476828769774
0.25,1.1564106711675364
0.25,0.7013755265031214
0.25,1.1024787441299404
0.25,1.0068447681265316
0.25,1.0665094243104885
0.25,0.6061678189495334
0.5,1.3928812042427963
0.5,1.3143097561775243
0.5,0.9243639252970002
0.5,0.7329781466912342
0.5,0.9753126259369979
0.5,0.907288482305104
0.5,0.9562068001431032
0.5,1.2670884620240226
0.5,1.0120993787484316
0.5,1.1024333409901037
